index,class,time,state,score,title_ID,method,memory,timeconsume,student_ID,sex,age,major,knowledge,sub_knowledge
20,Class12,1704891110.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_5Q4KoXthUuYz3bvrTDFm,332,2,63ff3dff3eb31d62ab3e,male,23,J78901,b3C9s,b3C9s_l4z6od7y
21,Class12,1704891018.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_5Q4KoXthUuYz3bvrTDFm,328,3,5d16326e4577a67d94c6,female,21,J40192,b3C9s,b3C9s_l4z6od7y
22,Class12,1704890905.0,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,452,4,63ff3dff3eb31d62ab3e,male,23,J78901,g7R2j,g7R2j_e0v1yls8
23,Class12,1704890838.0,Error1,0,Question_hZ5wXofebmTlzKB1jNcP,Method_gj1NLb4Jn7URf9K2kQPd,0,4,5d16326e4577a67d94c6,female,21,J40192,b3C9s,b3C9s_l4z6od7y
24,Class12,1704890563.0,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_gj1NLb4Jn7URf9K2kQPd,332,3,63ff3dff3eb31d62ab3e,male,23,J78901,g7R2j,g7R2j_j1g8gd3v
25,Class12,1704890521.0,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_5Q4KoXthUuYz3bvrTDFm,336,3,63ff3dff3eb31d62ab3e,male,23,J78901,g7R2j,g7R2j_e0v1yls8
26,Class12,1704890392.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_m8vwGkEZc3TSW2xqYUoR,412,5,63ff3dff3eb31d62ab3e,male,23,J78901,b3C9s,b3C9s_l4z6od7y
27,Class12,1704890128.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,320,2,63ff3dff3eb31d62ab3e,male,23,J78901,g7R2j,g7R2j_j1g8gd3v
28,Class12,1704890124.0,Absolutely_Error,0,Question_hZ5wXofebmTlzKB1jNcP,Method_gj1NLb4Jn7URf9K2kQPd,464,3,5d16326e4577a67d94c6,female,21,J40192,b3C9s,b3C9s_l4z6od7y
29,Class12,1704890007.0,Error1,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_BXr9AIsPQhwNvyGdZL57,0,5,63ff3dff3eb31d62ab3e,male,23,J78901,g7R2j,g7R2j_j1g8gd3v
30,Class12,1704889824.0,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_m8vwGkEZc3TSW2xqYUoR,0,3,63ff3dff3eb31d62ab3e,male,23,J78901,g7R2j,g7R2j_e0v1yls8
31,Class12,1704889666.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_5Q4KoXthUuYz3bvrTDFm,352,3,a7fc1ba478db11fde063,male,18,J40192,b3C9s,b3C9s_l4z6od7y
32,Class12,1704889471.0,Absolutely_Correct,3,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,340,27,63ff3dff3eb31d62ab3e,male,23,J78901,g7R2j,g7R2j_e0v1yls8
33,Class12,1704888980.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_gj1NLb4Jn7URf9K2kQPd,316,3,e00bc7d9f2ce32c4f745,female,19,J23517,b3C9s,b3C9s_l4z6od7y
34,Class12,1704887485.0,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_5Q4KoXthUuYz3bvrTDFm,352,5,e00bc7d9f2ce32c4f745,female,19,J23517,t5V9e,t5V9e_e1k6cixp
35,Class12,1704887472.0,Error6,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,400,3,e00bc7d9f2ce32c4f745,female,19,J23517,t5V9e,t5V9e_e1k6cixp
36,Class12,1704885554.0,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_5Q4KoXthUuYz3bvrTDFm,312,3,4edfd2e1b7c5c5d1d384,female,19,J87654,b3C9s,b3C9s_j0v1yls8
37,Class12,1704884015.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_BXr9AIsPQhwNvyGdZL57,320,4,4edfd2e1b7c5c5d1d384,female,19,J87654,b3C9s,b3C9s_l4z6od7y
38,Class12,1704883482.0,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_gj1NLb4Jn7URf9K2kQPd,472,3,a7fc1ba478db11fde063,male,18,J40192,g7R2j,g7R2j_e0v1yls8
39,Class12,1704883463.0,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,3,a7fc1ba478db11fde063,male,18,J40192,g7R2j,g7R2j_e0v1yls8
40,Class12,1704883436.0,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_m8vwGkEZc3TSW2xqYUoR,0,3,a7fc1ba478db11fde063,male,18,J40192,g7R2j,g7R2j_e0v1yls8
41,Class12,1704879705.0,Absolutely_Correct,3,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,448,3,a7fc1ba478db11fde063,male,18,J40192,g7R2j,g7R2j_e0v1yls8
42,Class12,1704867884.0,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_gj1NLb4Jn7URf9K2kQPd,280,3,cbc8550ffaf44443c7ad,male,18,J57489,g7R2j,g7R2j_j1g8gd3v
43,Class12,1704867552.0,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,344,3,cbc8550ffaf44443c7ad,male,18,J57489,b3C9s,b3C9s_j0v1yls8
44,Class12,1704867474.0,Partially_Correct,2,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,364,3,cbc8550ffaf44443c7ad,male,18,J57489,b3C9s,b3C9s_j0v1yls8
45,Class12,1704867466.0,Error1,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_BXr9AIsPQhwNvyGdZL57,0,2,cbc8550ffaf44443c7ad,male,18,J57489,b3C9s,b3C9s_j0v1yls8
46,Class12,1704866297.0,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_5Q4KoXthUuYz3bvrTDFm,308,3,766836b5f30556e81da4,female,22,J78901,g7R2j,g7R2j_e0v1yls8
47,Class12,1704866179.0,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_m8vwGkEZc3TSW2xqYUoR,476,3,766836b5f30556e81da4,female,22,J78901,g7R2j,g7R2j_e0v1yls8
48,Class12,1704866022.0,Absolutely_Error,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_5Q4KoXthUuYz3bvrTDFm,196,2,766836b5f30556e81da4,female,22,J78901,g7R2j,g7R2j_e0v1yls8
49,Class12,1704861382.0,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,456,4,df02e3643bb9ee33fb0c,male,20,J40192,b3C9s,b3C9s_j0v1yls8
50,Class12,1704861362.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_gj1NLb4Jn7URf9K2kQPd,384,4,df02e3643bb9ee33fb0c,male,20,J40192,b3C9s,b3C9s_l4z6od7y
51,Class12,1704861342.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_gj1NLb4Jn7URf9K2kQPd,4296,6,df02e3643bb9ee33fb0c,male,20,J40192,b3C9s,b3C9s_l4z6od7y
52,Class12,1704861337.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_5Q4KoXthUuYz3bvrTDFm,4332,7,df02e3643bb9ee33fb0c,male,20,J40192,b3C9s,b3C9s_l4z6od7y
53,Class12,1704861318.0,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,440,4,df02e3643bb9ee33fb0c,male,20,J40192,g7R2j,g7R2j_e0v1yls8
54,Class12,1704861295.0,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_5Q4KoXthUuYz3bvrTDFm,444,4,df02e3643bb9ee33fb0c,male,20,J40192,g7R2j,g7R2j_j1g8gd3v
55,Class12,1704861267.0,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_5Q4KoXthUuYz3bvrTDFm,452,4,df02e3643bb9ee33fb0c,male,20,J40192,g7R2j,g7R2j_e0v1yls8
56,Class12,1704861255.0,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,df02e3643bb9ee33fb0c,male,20,J40192,g7R2j,g7R2j_e0v1yls8
57,Class12,1704861241.0,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,328,3,f5c3c6eb77fac482de13,female,19,J78901,b3C9s,b3C9s_j0v1yls8
58,Class12,1704861185.0,Error1,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,1,f5c3c6eb77fac482de13,female,19,J78901,b3C9s,b3C9s_j0v1yls8
59,Class12,1704860226.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_m8vwGkEZc3TSW2xqYUoR,204,2,f5c3c6eb77fac482de13,female,19,J78901,b3C9s,b3C9s_l4z6od7y
60,Class12,1704859967.0,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_BXr9AIsPQhwNvyGdZL57,196,3,f5c3c6eb77fac482de13,female,19,J78901,g7R2j,g7R2j_j1g8gd3v
61,Class12,1704813596.0,Partially_Correct,2,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_BXr9AIsPQhwNvyGdZL57,348,3,cbc8550ffaf44443c7ad,male,18,J57489,g7R2j,g7R2j_j1g8gd3v
62,Class12,1704813523.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_gj1NLb4Jn7URf9K2kQPd,316,3,cbc8550ffaf44443c7ad,male,18,J57489,b3C9s,b3C9s_l4z6od7y
63,Class12,1704808318.0,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,468,4,5f8d87412f69e3d9fb13,male,24,J57489,b3C9s,b3C9s_j0v1yls8
64,Class12,1704808243.0,Absolutely_Correct,3,Question_EhVPdmlB31M8WKGqL0wc,Method_5Q4KoXthUuYz3bvrTDFm,356,4,5f8d87412f69e3d9fb13,male,24,J57489,y9W5d,y9W5d_e2j7p95s
65,Class12,1704805894.0,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,480,4,766836b5f30556e81da4,female,22,J78901,b3C9s,b3C9s_j0v1yls8
66,Class12,1704805850.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_5Q4KoXthUuYz3bvrTDFm,344,3,766836b5f30556e81da4,female,22,J78901,b3C9s,b3C9s_l4z6od7y
67,Class12,1704804590.0,Absolutely_Correct,3,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,416,3,cbc8550ffaf44443c7ad,male,18,J57489,g7R2j,g7R2j_e0v1yls8
68,Class12,1704803991.0,Partially_Correct,2,Question_FNg8X9v5zcbB1tQrxHR3,Method_5Q4KoXthUuYz3bvrTDFm,476,4,cbc8550ffaf44443c7ad,male,18,J57489,b3C9s,b3C9s_j0v1yls8
69,Class12,1704803829.0,Partially_Correct,2,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,352,3,cbc8550ffaf44443c7ad,male,18,J57489,b3C9s,b3C9s_j0v1yls8
70,Class12,1704803808.0,Partially_Correct,2,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,200,3,cbc8550ffaf44443c7ad,male,18,J57489,b3C9s,b3C9s_j0v1yls8
71,Class12,1704803692.0,Partially_Correct,2,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,440,3,cbc8550ffaf44443c7ad,male,18,J57489,b3C9s,b3C9s_j0v1yls8
72,Class12,1704803666.0,Error1,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,0,5,cbc8550ffaf44443c7ad,male,18,J57489,b3C9s,b3C9s_j0v1yls8
73,Class12,1704800246.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_m8vwGkEZc3TSW2xqYUoR,320,3,766836b5f30556e81da4,female,22,J78901,b3C9s,b3C9s_l4z6od7y
74,Class12,1704725070.0,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,368,3,6923e581d76689cb57a1,female,19,J78901,b3C9s,b3C9s_j0v1yls8
75,Class12,1704725059.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_gj1NLb4Jn7URf9K2kQPd,320,3,6923e581d76689cb57a1,female,19,J78901,b3C9s,b3C9s_l4z6od7y
76,Class12,1704725046.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_BXr9AIsPQhwNvyGdZL57,456,5,6923e581d76689cb57a1,female,19,J78901,b3C9s,b3C9s_l4z6od7y
77,Class12,1704725032.0,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,4,6923e581d76689cb57a1,female,19,J78901,g7R2j,g7R2j_e0v1yls8
78,Class12,1704725016.0,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_Cj9Ya2R7fZd6xs1q5mNQ,352,3,6923e581d76689cb57a1,female,19,J78901,g7R2j,g7R2j_j1g8gd3v
79,Class12,1704725004.0,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_gj1NLb4Jn7URf9K2kQPd,332,4,6923e581d76689cb57a1,female,19,J78901,g7R2j,g7R2j_e0v1yls8
80,Class12,1704724990.0,Absolutely_Correct,3,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,344,4,6923e581d76689cb57a1,female,19,J78901,g7R2j,g7R2j_e0v1yls8
81,Class12,1704724977.0,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_BXr9AIsPQhwNvyGdZL57,348,4,6923e581d76689cb57a1,female,19,J78901,g7R2j,g7R2j_e0v1yls8
81,Class12,1704724977.0,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_BXr9AIsPQhwNvyGdZL57,348,4,6923e581d76689cb57a1,female,19,J78901,m3D1v,m3D1v_r1d7fr3l
82,Class12,1704722356.0,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_5Q4KoXthUuYz3bvrTDFm,352,3,a7fc1ba478db11fde063,male,18,J40192,g7R2j,g7R2j_e0v1yls8
82,Class12,1704722356.0,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_5Q4KoXthUuYz3bvrTDFm,352,3,a7fc1ba478db11fde063,male,18,J40192,m3D1v,m3D1v_r1d7fr3l
83,Class12,1704722332.0,Error2,0,Question_oCjnFLbIs4Uxwek9rBpu,Method_m8vwGkEZc3TSW2xqYUoR,476,4,a7fc1ba478db11fde063,male,18,J40192,g7R2j,g7R2j_e0v1yls8
83,Class12,1704722332.0,Error2,0,Question_oCjnFLbIs4Uxwek9rBpu,Method_m8vwGkEZc3TSW2xqYUoR,476,4,a7fc1ba478db11fde063,male,18,J40192,m3D1v,m3D1v_r1d7fr3l
84,Class12,1704719142.0,Absolutely_Correct,3,Question_EhVPdmlB31M8WKGqL0wc,Method_gj1NLb4Jn7URf9K2kQPd,452,4,a7fc1ba478db11fde063,male,18,J40192,y9W5d,y9W5d_e2j7p95s
85,Class12,1704710407.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,3,5d16326e4577a67d94c6,female,21,J40192,b3C9s,b3C9s_l4z6od7y
86,Class12,1704710385.0,Error2,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_gj1NLb4Jn7URf9K2kQPd,436,4,5d16326e4577a67d94c6,female,21,J40192,b3C9s,b3C9s_l4z6od7y
87,Class12,1704710371.0,Error2,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_BXr9AIsPQhwNvyGdZL57,332,3,5d16326e4577a67d94c6,female,21,J40192,b3C9s,b3C9s_l4z6od7y
88,Class12,1704707031.0,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_Cj9Ya2R7fZd6xs1q5mNQ,352,3,e865c97bc96802575f80,male,24,J78901,b3C9s,b3C9s_j0v1yls8
89,Class12,1704707013.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_BXr9AIsPQhwNvyGdZL57,348,3,e865c97bc96802575f80,male,24,J78901,b3C9s,b3C9s_l4z6od7y
90,Class12,1704706774.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_m8vwGkEZc3TSW2xqYUoR,308,3,e865c97bc96802575f80,male,24,J78901,b3C9s,b3C9s_l4z6od7y
91,Class12,1704706743.0,Absolutely_Error,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_m8vwGkEZc3TSW2xqYUoR,388,5,e865c97bc96802575f80,male,24,J78901,b3C9s,b3C9s_l4z6od7y
92,Class12,1704706719.0,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_gj1NLb4Jn7URf9K2kQPd,328,3,e865c97bc96802575f80,male,24,J78901,g7R2j,g7R2j_e0v1yls8
93,Class12,1704706039.0,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_Cj9Ya2R7fZd6xs1q5mNQ,424,5,e865c97bc96802575f80,male,24,J78901,g7R2j,g7R2j_j1g8gd3v
94,Class12,1704705268.0,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_BXr9AIsPQhwNvyGdZL57,476,4,e865c97bc96802575f80,male,24,J78901,g7R2j,g7R2j_e0v1yls8
95,Class12,1704699376.0,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_Cj9Ya2R7fZd6xs1q5mNQ,352,3,fb5d5693ffa9f022a191,female,23,J23517,y9W5d,y9W5d_c0w4mj5h
95,Class12,1704699376.0,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_Cj9Ya2R7fZd6xs1q5mNQ,352,3,fb5d5693ffa9f022a191,female,23,J23517,m3D1v,m3D1v_r1d7fr3l
96,Class12,1704699365.0,Partially_Correct,2,Question_QRm48lXxzdP7Tn1WgNOf,Method_gj1NLb4Jn7URf9K2kQPd,352,3,fb5d5693ffa9f022a191,female,23,J23517,y9W5d,y9W5d_c0w4mj5h
96,Class12,1704699365.0,Partially_Correct,2,Question_QRm48lXxzdP7Tn1WgNOf,Method_gj1NLb4Jn7URf9K2kQPd,352,3,fb5d5693ffa9f022a191,female,23,J23517,m3D1v,m3D1v_r1d7fr3l
97,Class12,1704699322.0,Error3,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_BXr9AIsPQhwNvyGdZL57,356,4,fb5d5693ffa9f022a191,female,23,J23517,y9W5d,y9W5d_c0w4mj5h
97,Class12,1704699322.0,Error3,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_BXr9AIsPQhwNvyGdZL57,356,4,fb5d5693ffa9f022a191,female,23,J23517,m3D1v,m3D1v_r1d7fr3l
98,Class12,1704676737.0,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_5Q4KoXthUuYz3bvrTDFm,352,3,1bd9bb053a3ac1bba507,male,23,J78901,y9W5d,y9W5d_c0w4mj5h
98,Class12,1704676737.0,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_5Q4KoXthUuYz3bvrTDFm,352,3,1bd9bb053a3ac1bba507,male,23,J78901,m3D1v,m3D1v_r1d7fr3l
99,Class12,1704676728.0,Partially_Correct,2,Question_QRm48lXxzdP7Tn1WgNOf,Method_gj1NLb4Jn7URf9K2kQPd,384,3,1bd9bb053a3ac1bba507,male,23,J78901,y9W5d,y9W5d_c0w4mj5h
99,Class12,1704676728.0,Partially_Correct,2,Question_QRm48lXxzdP7Tn1WgNOf,Method_gj1NLb4Jn7URf9K2kQPd,384,3,1bd9bb053a3ac1bba507,male,23,J78901,m3D1v,m3D1v_r1d7fr3l
100,Class12,1702906466.0,Error1,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_5Q4KoXthUuYz3bvrTDFm,0,5,49ef48443e09f8be12f6,female,23,J23517,b3C9s,b3C9s_j0v1yls8
101,Class12,1702906352.0,Partially_Correct,3,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,440,5,49ef48443e09f8be12f6,female,23,J23517,b3C9s,b3C9s_j0v1yls8
102,Class12,1702906294.0,Partially_Correct,2,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,436,5,49ef48443e09f8be12f6,female,23,J23517,b3C9s,b3C9s_j0v1yls8
103,Class12,1702906276.0,Partially_Correct,2,Question_FNg8X9v5zcbB1tQrxHR3,Method_Cj9Ya2R7fZd6xs1q5mNQ,356,8,49ef48443e09f8be12f6,female,23,J23517,b3C9s,b3C9s_j0v1yls8
104,Class12,1702906242.0,Partially_Correct,3,Question_FNg8X9v5zcbB1tQrxHR3,Method_BXr9AIsPQhwNvyGdZL57,420,6,49ef48443e09f8be12f6,female,23,J23517,b3C9s,b3C9s_j0v1yls8
105,Class12,1702903197.0,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,384,4,def1216bf8f3009dbe41,female,20,J40192,b3C9s,b3C9s_j0v1yls8
106,Class12,1702900783.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_Cj9Ya2R7fZd6xs1q5mNQ,284,4,def1216bf8f3009dbe41,female,20,J40192,b3C9s,b3C9s_l4z6od7y
107,Class12,1702900706.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_5Q4KoXthUuYz3bvrTDFm,344,7,def1216bf8f3009dbe41,female,20,J40192,b3C9s,b3C9s_l4z6od7y
