index,class,time,state,score,title_ID,method,memory,timeconsume,student_ID,sex,age,major,knowledge,sub_knowledge
45,Class6,1704023136.0,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,05e1c3ce1728da7e37e0,female,20,J87654,t5V9e,t5V9e_e1k6cixp
46,Class6,1704023105.0,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_gj1NLb4Jn7URf9K2kQPd,0,4,05e1c3ce1728da7e37e0,female,20,J87654,t5V9e,t5V9e_e1k6cixp
47,Class6,1704022818.0,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_BXr9AIsPQhwNvyGdZL57,0,3,05e1c3ce1728da7e37e0,female,20,J87654,t5V9e,t5V9e_e1k6cixp
48,Class6,1704022716.0,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_gj1NLb4Jn7URf9K2kQPd,0,4,05e1c3ce1728da7e37e0,female,20,J87654,t5V9e,t5V9e_e1k6cixp
49,Class6,1704022307.0,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,05e1c3ce1728da7e37e0,female,20,J87654,t5V9e,t5V9e_e1k6cixp
50,Class6,1703133523.0,Absolutely_Correct,3,Question_7NJzCXUPcvQF4Mkfh9Wr,Method_5Q4KoXthUuYz3bvrTDFm,200,3,93f200d7351d4980fec6,male,19,J78901,m3D1v,m3D1v_v3d9is1x
51,Class6,1703133271.0,Absolutely_Correct,3,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_BXr9AIsPQhwNvyGdZL57,324,4,93f200d7351d4980fec6,male,19,J78901,m3D1v,m3D1v_r1d7fr3l
52,Class6,1703132561.0,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_Cj9Ya2R7fZd6xs1q5mNQ,312,4,93f200d7351d4980fec6,male,19,J78901,t5V9e,t5V9e_e1k6cixp
53,Class6,1703132226.0,Absolutely_Correct,3,Question_4nHcauCQ0Y6Pm8DgKlLo,Method_m8vwGkEZc3TSW2xqYUoR,344,3,4dfdfa5e1a04c832b9b4,male,24,J23517,m3D1v,m3D1v_r1d7fr3l
54,Class6,1703132222.0,Absolutely_Correct,3,Question_4nHcauCQ0Y6Pm8DgKlLo,Method_m8vwGkEZc3TSW2xqYUoR,480,4,4dfdfa5e1a04c832b9b4,male,24,J23517,m3D1v,m3D1v_r1d7fr3l
55,Class6,1703132146.0,Error1,0,Question_x2L7AqbMuTjCwPFy6vNr,Method_BXr9AIsPQhwNvyGdZL57,0,5,93f200d7351d4980fec6,male,19,J78901,t5V9e,t5V9e_e1k6cixp
56,Class6,1703131850.0,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_5Q4KoXthUuYz3bvrTDFm,324,4,4dfdfa5e1a04c832b9b4,male,24,J23517,g7R2j,g7R2j_e0v1yls8
56,Class6,1703131850.0,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_5Q4KoXthUuYz3bvrTDFm,324,4,4dfdfa5e1a04c832b9b4,male,24,J23517,m3D1v,m3D1v_r1d7fr3l
57,Class6,1703131845.0,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_BXr9AIsPQhwNvyGdZL57,324,3,4dfdfa5e1a04c832b9b4,male,24,J23517,g7R2j,g7R2j_e0v1yls8
57,Class6,1703131845.0,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_BXr9AIsPQhwNvyGdZL57,324,3,4dfdfa5e1a04c832b9b4,male,24,J23517,m3D1v,m3D1v_r1d7fr3l
58,Class6,1703131665.0,Absolutely_Correct,2,Question_3oPyUzDmQtcMfLpGZ0jW,Method_Cj9Ya2R7fZd6xs1q5mNQ,316,3,93f200d7351d4980fec6,male,19,J78901,t5V9e,t5V9e_e1k6cixp
59,Class6,1703131543.0,Error2,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_BXr9AIsPQhwNvyGdZL57,184,4,93f200d7351d4980fec6,male,19,J78901,t5V9e,t5V9e_e1k6cixp
60,Class6,1703131379.0,Error2,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,3,93f200d7351d4980fec6,male,19,J78901,t5V9e,t5V9e_e1k6cixp
61,Class6,1703131346.0,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,316,3,4dfdfa5e1a04c832b9b4,male,24,J23517,g7R2j,g7R2j_j1g8gd3v
62,Class6,1703131332.0,Error1,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_gj1NLb4Jn7URf9K2kQPd,0,4,4dfdfa5e1a04c832b9b4,male,24,J23517,g7R2j,g7R2j_j1g8gd3v
63,Class6,1703131270.0,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_5Q4KoXthUuYz3bvrTDFm,376,3,4dfdfa5e1a04c832b9b4,male,24,J23517,g7R2j,g7R2j_j1g8gd3v
64,Class6,1703130295.0,Absolutely_Correct,3,Question_h7pXNg80nJbw1C4kAPRm,Method_gj1NLb4Jn7URf9K2kQPd,312,3,151cd83784ab9007e8d8,male,18,J78901,m3D1v,m3D1v_r1d7fr3l
65,Class6,1703129405.0,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,5,8e1012c9f4775ba6a451,female,22,J57489,t5V9e,t5V9e_e1k6cixp
66,Class6,1703128690.0,Partially_Correct,1,Question_Ej5mBw9rsOUKkFycGvz2,Method_m8vwGkEZc3TSW2xqYUoR,640,4,413cbf664ac3ba8307ea,male,22,J40192,y9W5d,y9W5d_c0w4mj5h
67,Class6,1703126542.0,Absolutely_Correct,3,Question_Jr4Wz5jLqmN01KUwHa7g,Method_BXr9AIsPQhwNvyGdZL57,344,4,3bf7b3c9aa7d93ecb603,male,23,J40192,m3D1v,m3D1v_t0v5ts9h
68,Class6,1703123856.0,Error1,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,1,8e1012c9f4775ba6a451,female,22,J57489,g7R2j,g7R2j_j1g8gd3v
69,Class6,1703089795.0,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,312,3,9ad512cc6cbd79aa81c7,female,23,J40192,b3C9s,b3C9s_j0v1yls8
70,Class6,1703084683.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_BXr9AIsPQhwNvyGdZL57,328,3,4dfdfa5e1a04c832b9b4,male,24,J23517,b3C9s,b3C9s_l4z6od7y
71,Class6,1703084627.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_gj1NLb4Jn7URf9K2kQPd,316,4,4dfdfa5e1a04c832b9b4,male,24,J23517,b3C9s,b3C9s_l4z6od7y
72,Class6,1703084577.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,4,4dfdfa5e1a04c832b9b4,male,24,J23517,b3C9s,b3C9s_l4z6od7y
73,Class6,1703084542.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_Cj9Ya2R7fZd6xs1q5mNQ,344,3,4dfdfa5e1a04c832b9b4,male,24,J23517,b3C9s,b3C9s_l4z6od7y
74,Class6,1703084536.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_BXr9AIsPQhwNvyGdZL57,324,4,4dfdfa5e1a04c832b9b4,male,24,J23517,b3C9s,b3C9s_l4z6od7y
75,Class6,1703084365.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_5Q4KoXthUuYz3bvrTDFm,308,4,4dfdfa5e1a04c832b9b4,male,24,J23517,b3C9s,b3C9s_l4z6od7y
76,Class6,1703084345.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,3,4dfdfa5e1a04c832b9b4,male,24,J23517,b3C9s,b3C9s_l4z6od7y
77,Class6,1703084339.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_gj1NLb4Jn7URf9K2kQPd,340,4,4dfdfa5e1a04c832b9b4,male,24,J23517,b3C9s,b3C9s_l4z6od7y
78,Class6,1703083694.0,Absolutely_Correct,2,Question_3MwAFlmNO8EKrpY5zjUd,Method_BXr9AIsPQhwNvyGdZL57,324,3,71f6622e7caa6ed92506,male,20,J57489,t5V9e,t5V9e_e1k6cixp
79,Class6,1703078165.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_BXr9AIsPQhwNvyGdZL57,192,3,9ad512cc6cbd79aa81c7,female,23,J40192,b3C9s,b3C9s_l4z6od7y
80,Class6,1703077468.0,Absolutely_Error,0,Question_hZ5wXofebmTlzKB1jNcP,Method_m8vwGkEZc3TSW2xqYUoR,192,4,9ad512cc6cbd79aa81c7,female,23,J40192,b3C9s,b3C9s_l4z6od7y
81,Class6,1703076604.0,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_5Q4KoXthUuYz3bvrTDFm,324,4,151cd83784ab9007e8d8,male,18,J78901,g7R2j,g7R2j_e0v1yls8
81,Class6,1703076604.0,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_5Q4KoXthUuYz3bvrTDFm,324,4,151cd83784ab9007e8d8,male,18,J78901,m3D1v,m3D1v_r1d7fr3l
82,Class6,1703075435.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_m8vwGkEZc3TSW2xqYUoR,348,5,9ad512cc6cbd79aa81c7,female,23,J40192,b3C9s,b3C9s_l4z6od7y
83,Class6,1703075404.0,Absolutely_Correct,3,Question_UXqN1F7G3Sbldz02vZne,Method_5Q4KoXthUuYz3bvrTDFm,324,4,151cd83784ab9007e8d8,male,18,J78901,y9W5d,y9W5d_c0w4mj5h
84,Class6,1703075129.0,Error2,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_Cj9Ya2R7fZd6xs1q5mNQ,344,4,9ad512cc6cbd79aa81c7,female,23,J40192,b3C9s,b3C9s_l4z6od7y
85,Class6,1703070889.0,Absolutely_Correct,3,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_gj1NLb4Jn7URf9K2kQPd,336,4,151cd83784ab9007e8d8,male,18,J78901,m3D1v,m3D1v_r1d7fr3l
86,Class6,1703069829.0,Absolutely_Correct,3,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_Cj9Ya2R7fZd6xs1q5mNQ,196,3,151cd83784ab9007e8d8,male,18,J78901,m3D1v,m3D1v_r1d7fr3l
87,Class6,1703069656.0,Absolutely_Correct,3,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_BXr9AIsPQhwNvyGdZL57,188,3,151cd83784ab9007e8d8,male,18,J78901,m3D1v,m3D1v_r1d7fr3l
88,Class6,1703069649.0,Error1,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_gj1NLb4Jn7URf9K2kQPd,0,3,151cd83784ab9007e8d8,male,18,J78901,m3D1v,m3D1v_r1d7fr3l
89,Class6,1703066941.0,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,352,3,9ad512cc6cbd79aa81c7,female,23,J40192,g7R2j,g7R2j_e0v1yls8
90,Class6,1703061269.0,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,308,4,9ad512cc6cbd79aa81c7,female,23,J40192,g7R2j,g7R2j_j1g8gd3v
91,Class6,1703057938.0,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_5Q4KoXthUuYz3bvrTDFm,204,3,9ad512cc6cbd79aa81c7,female,23,J40192,g7R2j,g7R2j_e0v1yls8
92,Class6,1703056653.0,Absolutely_Correct,3,Question_Az73sM0rHfWVKuc4X2kL,Method_m8vwGkEZc3TSW2xqYUoR,356,4,2fe9648ea28753c73c2c,male,18,J57489,y9W5d,y9W5d_p8g6dgtv
93,Class6,1702989722.0,Absolutely_Correct,3,Question_4nHcauCQ0Y6Pm8DgKlLo,Method_BXr9AIsPQhwNvyGdZL57,328,4,151cd83784ab9007e8d8,male,18,J78901,m3D1v,m3D1v_r1d7fr3l
94,Class6,1702989558.0,Absolutely_Correct,3,Question_6RQj2gF3OeK5AmDvThUV,Method_Cj9Ya2R7fZd6xs1q5mNQ,316,4,151cd83784ab9007e8d8,male,18,J78901,m3D1v,m3D1v_r1d7fr3l
95,Class6,1702982624.0,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_Cj9Ya2R7fZd6xs1q5mNQ,336,3,151cd83784ab9007e8d8,male,18,J78901,b3C9s,b3C9s_j0v1yls8
96,Class6,1702982616.0,Error1,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_BXr9AIsPQhwNvyGdZL57,0,1,151cd83784ab9007e8d8,male,18,J78901,b3C9s,b3C9s_j0v1yls8
97,Class6,1702982603.0,Error1,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_5Q4KoXthUuYz3bvrTDFm,0,5,151cd83784ab9007e8d8,male,18,J78901,b3C9s,b3C9s_j0v1yls8
98,Class6,1702982595.0,Error1,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,0,5,151cd83784ab9007e8d8,male,18,J78901,b3C9s,b3C9s_j0v1yls8
